"","playerID","yearID","stint","teamID","lgID","G","AB","R","H","2B","3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP"
"761","sakatle01",1980,1,"BAL","AL",43,83,12,16,3,2,1,9,2,1,6,10,"0","0","0","1","3"
"762","salazlu01",1980,1,"SDN","NL",44,169,28,57,4,7,1,25,11,2,9,25,"1","1","3","1","4"
"763","sambijo01",1980,1,"HOU","NL",64,9,0,0,0,0,0,0,0,0,1,5,"0","0","0","0","0"
"764","samplbi01",1980,1,"TEX","AL",99,204,29,53,10,0,4,19,8,5,18,15,"2","6","4","2","4"
"765","sandesc01",1980,1,"MON","NL",33,64,3,5,3,0,0,1,0,0,2,33,"0","0","8","0","1"
"766","sanguma01",1980,1,"PIT","NL",47,48,2,12,3,0,0,2,3,2,3,1,"2","0","2","0","1"
"767","sarmima01",1980,1,"SEA","AL",9,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"768","saucike01",1980,1,"PHI","NL",40,8,0,0,0,0,0,0,0,0,0,4,"0","0","0","0","0"
"769","scarbra02",1980,1,"CHA","AL",15,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"770","schatda01",1980,1,"DET","AL",32,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"771","schmimi01",1980,1,"PHI","NL",150,548,104,157,25,8,48,121,12,5,89,119,"10","2","0","13","6"
"772","schroke01",1980,1,"TOR","AL",18,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"773","schulda01",1980,1,"CAL","AL",8,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"774","sciosmi01",1980,1,"LAN","NL",54,134,8,34,5,1,1,8,1,0,12,9,"2","0","5","1","2"
"775","scottmi03",1980,1,"NYN","NL",6,9,0,1,0,0,0,1,0,0,2,5,"0","0","0","0","0"
"776","scottro01",1980,1,"MON","NL",154,567,84,127,13,13,0,46,63,13,70,75,"0","1","11","6","10"
"777","scottto01",1980,1,"SLN","NL",143,415,51,104,19,3,0,28,22,10,35,68,"9","1","5","4","8"
"778","scurrro01",1980,1,"PIT","NL",20,4,0,1,0,0,0,0,0,0,0,1,"0","0","0","0","0"
"779","seamaki01",1980,1,"SLN","NL",26,1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0"
"780","seaveto01",1980,1,"CIN","NL",26,46,5,6,3,0,0,3,0,0,7,17,"0","0","7","0","0"
"781","seilhri01",1980,1,"CHA","AL",21,52,4,11,3,1,1,3,1,0,4,15,"1","0","1","0","0"
"782","sherrde01",1980,1,"NYA","AL",3,4,0,1,0,0,0,0,0,0,0,1,"0","0","0","0","1"
"783","shirlbo01",1980,1,"SDN","NL",59,30,3,1,0,0,0,1,0,0,3,15,"0","0","4","0","0"
"784","simmote01",1980,1,"SLN","NL",145,495,84,150,33,2,21,98,1,0,59,45,"13","2","0","6","13"
"785","simpsjo01",1980,1,"SEA","AL",129,365,42,91,15,3,3,34,17,4,28,43,"3","1","12","3","6"
"786","singlke01",1980,1,"BAL","AL",156,583,85,177,28,3,24,104,0,2,92,94,"1","1","0","4","19"
"787","sizemte01",1980,1,"BOS","AL",9,23,1,5,1,0,0,0,0,0,0,0,"0","0","0","0","1"
"788","skaggda01",1980,1,"BAL","AL",2,5,0,1,0,0,0,0,0,0,0,1,"0","0","0","0","0"
"789","skaggda01",1980,2,"CAL","AL",24,66,7,13,0,0,1,9,0,0,9,13,"0","0","1","1","1"
"790","slatoji01",1980,1,"ML4","AL",3,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"791","smallro02",1980,1,"MIN","AL",133,486,64,135,24,1,12,63,3,3,65,63,"4","2","2","9","15"
"792","smithda02",1980,1,"HOU","NL",57,12,0,0,0,0,0,0,0,0,0,4,"0","0","2","0","0"
"793","smithke01",1980,1,"SLN","NL",24,31,3,4,1,0,0,2,0,0,2,2,"1","0","0","0","2"
"794","smithle02",1980,1,"CHN","NL",18,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"795","smithlo01",1980,1,"PHI","NL",100,298,69,101,14,4,3,20,33,13,26,48,"2","4","1","2","5"
"796","smithoz01",1980,1,"SDN","NL",158,609,67,140,18,5,0,35,57,15,71,49,"1","5","23","4","9"
"797","smithre06",1980,1,"LAN","NL",92,311,47,100,13,0,15,55,5,6,41,63,"1","1","0","9","4"
"798","soderer01",1980,1,"NYA","AL",95,275,38,79,13,1,11,35,0,0,27,25,"2","1","1","0","9"
"799","sofieri01",1980,1,"MIN","AL",131,417,52,103,18,4,9,49,4,5,24,92,"2","2","9","7","3"
"800","solomed01",1980,1,"PIT","NL",27,32,3,7,2,0,0,1,0,0,0,11,"0","0","3","0","1"
"801","sorenla01",1980,1,"ML4","AL",35,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"802","sosael01",1980,1,"MON","NL",67,11,0,1,0,0,0,1,0,0,0,6,"0","0","1","0","0"
"803","sotoma01",1980,1,"CIN","NL",54,46,3,2,0,0,0,0,0,0,0,16,"0","0","8","0","0"
"804","souzama01",1980,1,"OAK","AL",5,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"805","speiech01",1980,1,"MON","NL",128,388,35,103,14,4,1,32,0,3,52,38,"18","0","6","1","10"
"806","spencji01",1980,1,"NYA","AL",97,259,38,61,9,0,13,43,1,0,30,44,"2","1","1","4","7"
"807","spikech01",1980,1,"ATL","NL",41,36,6,10,1,0,0,2,0,0,3,18,"2","1","0","0","0"
"808","spillda01",1980,1,"CLE","AL",34,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"809","spilmha01",1980,1,"CIN","NL",65,101,14,27,4,0,4,19,0,0,9,19,"1","1","1","2","2"
"810","splitpa01",1980,1,"KCA","AL",34,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"811","sprowbo01",1980,1,"HOU","NL",1,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"812","squirmi01",1980,1,"CHA","AL",131,343,38,97,11,3,2,33,8,9,33,24,"1","1","11","0","6"
"813","stablge01",1980,1,"SDN","NL",4,3,0,0,0,0,0,0,0,0,0,2,"0","1","0","0","0"
"814","stanhdo01",1980,1,"LAN","NL",21,2,0,0,0,0,0,0,0,0,1,0,"0","0","0","0","0"
"815","stanlbo01",1980,1,"BOS","AL",52,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"816","stanlfr01",1980,1,"NYA","AL",49,86,13,18,3,0,0,5,0,0,5,5,"0","2","1","1","0"
"817","stantmi01",1980,1,"CLE","AL",51,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"818","staplda01",1980,1,"BOS","AL",106,449,61,144,33,5,7,45,3,2,13,32,"1","1","5","4","10"
"819","stargwi01",1980,1,"PIT","NL",67,202,28,53,10,1,11,38,0,0,26,52,"10","2","0","1","2"
"820","staubru01",1980,1,"TEX","AL",109,340,42,102,23,2,9,55,1,1,39,18,"3","2","1","6","16"
"821","stearjo01",1980,1,"NYN","NL",91,319,42,91,25,1,0,45,7,3,33,24,"1","1","2","8","5"
"822","stegmda01",1980,1,"DET","AL",65,130,12,23,5,0,2,9,1,1,14,23,"0","0","2","1","0"
"823","steinbi02",1980,1,"SEA","AL",67,198,16,53,5,1,5,27,1,1,16,25,"4","1","7","3","5"
"824","stembje01",1980,1,"SFN","NL",1,1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0"
"825","stennre01",1980,1,"SFN","NL",120,397,34,97,13,2,2,37,4,4,22,31,"10","2","2","2","10"
"826","stewasa01",1980,1,"BAL","AL",33,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"827","stiebda01",1980,1,"TOR","AL",36,1,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"828","stimacr01",1980,1,"SDN","NL",20,50,5,11,2,0,0,7,0,0,1,6,"0","0","2","3","0"
"829","stinsbo01",1980,1,"SEA","AL",48,107,6,23,2,0,1,8,0,0,9,19,"0","1","2","2","2"
"830","stoddti01",1980,1,"BAL","AL",64,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"831","stonest01",1980,1,"BAL","AL",49,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"832","straijo01",1980,1,"SFN","NL",77,189,26,54,6,0,0,16,1,2,10,10,"0","0","7","1","8"
"833","sulargu01",1980,1,"SFN","NL",25,65,3,16,1,1,0,3,1,0,9,6,"1","0","2","1","2"
"834","summech01",1980,1,"DET","AL",120,347,61,103,19,1,17,60,4,3,52,52,"6","5","1","3","10"
"835","sundbji01",1980,1,"TEX","AL",151,505,59,138,24,1,10,63,2,2,64,67,"3","1","6","5","15"
"836","sutclri01",1980,1,"LAN","NL",44,27,1,4,0,0,0,3,0,0,2,5,"0","0","3","0","0"
"837","suthele01",1980,1,"CHA","AL",34,89,9,23,3,0,0,5,4,1,1,11,"1","0","1","1","2"
"838","suttebr01",1980,1,"CHN","NL",60,9,0,1,0,0,0,1,0,0,0,6,"0","0","1","0","0"
"839","suttodo01",1980,1,"LAN","NL",32,64,3,5,0,0,0,1,0,0,1,19,"0","0","8","0","4"
"840","swancr01",1980,1,"NYN","NL",21,32,1,7,0,0,0,5,0,0,4,13,"0","0","7","0","2"
"841","swishst01",1980,1,"SLN","NL",18,24,2,6,1,0,0,2,0,0,1,7,"0","0","0","0","2"
"842","sykesbo01",1980,1,"SLN","NL",27,39,2,4,0,0,0,2,0,0,1,14,"0","1","3","1","1"
"843","tamarjo01",1980,1,"MON","NL",37,51,4,14,3,0,1,13,0,0,6,5,"0","0","0","1","0"
"844","tananfr01",1980,1,"CAL","AL",32,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"845","taverfr01",1980,1,"NYN","NL",141,562,65,157,27,0,0,25,32,18,23,64,"0","1","10","2","15"
"846","tekulke01",1980,1,"PIT","NL",78,9,0,0,0,0,0,0,0,0,1,7,"0","0","0","0","0"
"847","tellmto01",1980,1,"SDN","NL",6,8,0,1,0,0,0,1,0,0,0,5,"0","0","0","0","0"
"848","templga01",1980,1,"SLN","NL",118,504,83,161,19,9,4,43,31,15,18,43,"6","0","1","1","13"
"849","tenacge01",1980,1,"SDN","NL",133,316,46,70,11,1,17,50,4,4,92,63,"11","4","0","4","11"
"850","terreje01",1980,1,"KCA","AL",23,16,4,1,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"851","thomade01",1980,1,"LAN","NL",117,297,32,79,18,3,1,22,7,9,26,48,"3","1","7","1","5"
"852","thomaga01",1980,1,"LAN","NL",80,111,6,24,3,0,1,12,0,0,17,26,"3","1","0","0","3"
"853","thomago01",1980,1,"ML4","AL",162,628,78,150,26,3,38,105,8,5,58,170,"4","2","3","6","7"
"854","thomaro02",1980,1,"SLN","NL",24,13,0,2,0,0,0,0,0,0,1,4,"0","0","0","0","0"
"855","thompja01",1980,1,"DET","AL",36,126,10,27,5,0,4,20,0,1,13,26,"1","1","0","2","4"
"856","thompja01",1980,2,"CAL","AL",102,312,59,99,14,0,17,70,2,0,70,60,"9","0","2","3","8"
"857","thompsc01",1980,1,"CHN","NL",102,226,26,48,10,1,2,13,6,6,28,31,"3","1","1","1","6"
"858","thondi01",1980,1,"CAL","AL",80,267,32,68,12,2,0,15,7,5,10,28,"0","1","5","2","5"
"859","tiantlu01",1980,1,"NYA","AL",25,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"860","tidrodi01",1980,1,"CHN","NL",84,4,1,0,0,0,0,0,0,0,0,1,"0","0","0","0","0"
"861","tobikda01",1980,1,"DET","AL",17,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"862","toddja01",1980,1,"TOR","AL",12,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"863","tomlida01",1980,1,"CIN","NL",27,0,0,0,0,0,0,0,0,0,1,0,"0","0","0","0","0"
"864","torremi01",1980,1,"BOS","AL",36,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"865","torreru01",1980,1,"KCA","AL",51,72,10,12,0,0,0,3,1,3,8,7,"0","0","0","0","1"
"866","tracyji01",1980,1,"CHN","NL",42,122,12,31,3,3,3,9,2,2,13,37,"1","0","2","0","1"
"867","trammal01",1980,1,"DET","AL",146,560,107,168,21,5,9,65,12,12,69,63,"2","3","13","7","10"
"868","travebi01",1980,1,"ML4","AL",29,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"869","trevial01",1980,1,"NYN","NL",106,355,26,91,11,2,0,37,0,3,13,41,"1","1","2","5","11"
"870","trillma01",1980,1,"PHI","NL",141,531,68,155,25,9,7,43,8,3,32,46,"8","3","4","3","16"
"871","troutst01",1980,1,"CHA","AL",32,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"872","tudorjo01",1980,1,"BOS","AL",16,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"873","turneje01",1980,1,"SDN","NL",85,153,22,44,5,0,3,18,8,3,10,18,"4","2","1","2","1"
"874","twittje01",1980,1,"KCA","AL",13,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"875","tysonmi01",1980,1,"CHN","NL",123,341,34,81,19,3,3,23,1,2,15,61,"3","2","4","1","5"
"876","ujdurje01",1980,1,"DET","AL",9,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"877","underpa01",1980,1,"DET","AL",49,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"878","underto01",1980,1,"NYA","AL",38,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"879","unserde01",1980,1,"PHI","NL",96,110,15,29,6,4,0,10,0,1,10,21,"1","0","1","2","2"
"880","upshawi01",1980,1,"TOR","AL",34,61,10,13,3,1,1,5,1,0,6,14,"1","0","1","0","0"
"881","urreajo01",1980,1,"SLN","NL",30,13,0,3,0,0,0,0,0,0,0,4,"0","0","2","0","0"
"882","vailmi01",1980,1,"CHN","NL",114,312,30,93,17,2,6,47,2,5,14,77,"1","1","1","0","8"
"883","valdeju01",1980,1,"BOS","AL",8,19,4,5,1,0,1,4,2,0,0,5,"0","1","1","0","0"
"884","valenel01",1980,1,"MON","NL",86,311,40,98,22,2,13,67,5,5,25,44,"0","3","0","4","3"
"885","valenfe01",1980,1,"LAN","NL",10,1,0,0,0,0,0,0,0,0,0,1,"0","0","0","0","0"
"886","vegaje01",1980,1,"MIN","AL",12,30,3,5,0,0,0,4,1,0,3,7,"0","0","1","0","1"
"887","velezot01",1980,1,"TOR","AL",104,357,54,96,12,3,20,62,0,0,54,86,"8","2","0","4","8"
"888","venabma01",1980,1,"SFN","NL",64,138,13,37,5,0,0,10,8,2,15,22,"0","0","1","3","3"
"889","verhojo01",1980,1,"MIN","AL",44,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"890","veryzto01",1980,1,"CLE","AL",109,358,28,97,12,0,2,28,0,5,10,25,"1","8","4","3","11"
"891","veselbo01",1980,1,"MIN","AL",1,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"892","virgioz02",1980,1,"PHI","NL",1,5,1,1,1,0,0,0,0,0,0,1,"0","0","0","0","0"
"893","vuckope01",1980,1,"SLN","NL",32,71,4,13,6,0,0,7,1,0,1,13,"0","0","9","0","1"
"894","vukovge01",1980,1,"PHI","NL",78,58,6,13,1,1,0,8,0,0,6,9,"0","0","0","0","1"
"895","vukovjo01",1980,1,"PHI","NL",49,62,4,10,1,1,0,5,0,1,2,7,"1","1","0","1","2"
"896","wagnema01",1980,1,"DET","AL",45,72,5,17,1,0,0,3,0,1,7,11,"0","0","2","0","0"
"897","waitsri01",1980,1,"CLE","AL",33,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"898","walkbo01",1980,1,"PHI","NL",27,50,5,7,1,0,0,2,0,0,4,20,"0","1","7","0","2"
"899","walkech01",1980,1,"BOS","AL",19,57,3,12,0,0,1,5,3,2,6,10,"1","1","1","1","1"
"900","wallati01",1980,1,"MON","NL",5,11,1,2,0,0,1,2,0,0,1,5,"0","0","0","0","0"
"901","wallety01",1980,1,"SLN","NL",5,12,3,1,0,0,0,0,0,0,1,5,"0","0","0","0","0"
"902","wallide01",1980,1,"HOU","NL",100,284,30,85,6,5,3,29,4,3,35,26,"4","0","0","2","2"
"903","waltoda01",1980,1,"TEX","AL",10,10,2,2,0,0,0,1,0,0,3,5,"0","0","0","0","0"
"904","waltore01",1980,1,"SEA","AL",31,83,8,23,6,0,2,9,2,2,3,10,"0","1","0","1","1"
"905","wardga01",1980,1,"MIN","AL",13,41,11,19,6,2,1,10,0,0,3,6,"1","0","1","1","0"
"906","washicl01",1980,1,"CHA","AL",32,90,15,26,4,2,1,12,4,2,5,19,"0","1","1","0","5"
"907","washicl01",1980,2,"NYN","NL",79,284,38,78,16,4,10,42,17,5,20,63,"5","1","0","1","5"
"908","washiul01",1980,1,"KCA","AL",153,549,79,150,16,11,6,53,20,7,53,78,"0","0","10","2","13"
"909","wathajo01",1980,1,"KCA","AL",126,453,57,138,14,7,6,58,17,3,50,42,"6","3","3","1","19"
"910","watsobo01",1980,1,"NYA","AL",130,469,62,144,25,3,13,68,2,1,48,56,"5","1","1","6","20"
"911","weavero01",1980,1,"DET","AL",19,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"912","weissga01",1980,1,"LAN","NL",8,0,2,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"913","welchbo01",1980,1,"LAN","NL",34,70,1,17,3,0,0,3,0,0,1,13,"0","0","5","0","0"
"914","wernedo01",1980,1,"CIN","NL",24,64,2,11,2,0,0,5,1,0,7,10,"0","1","0","1","2"
"915","werthde01",1980,1,"NYA","AL",39,65,15,20,3,0,3,12,0,1,12,19,"0","0","1","0","3"
"916","wheelga01",1980,1,"SEA","AL",1,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"917","whitalo01",1980,1,"DET","AL",145,477,68,111,19,1,1,45,8,4,73,79,"0","0","12","6","9"
"918","whitefr01",1980,1,"KCA","AL",154,560,70,148,23,4,7,60,19,6,19,69,"0","2","9","4","11"
"919","whiteje01",1980,1,"MON","NL",110,214,22,56,9,3,7,23,8,7,30,37,"0","1","1","3","1"
"920","whitfte01",1980,1,"SFN","NL",118,321,38,95,16,2,4,26,4,2,20,44,"3","1","4","2","6"
"921","whitmda01",1980,1,"CAL","AL",48,87,8,21,3,0,0,7,1,0,4,21,"0","0","9","2","3"
"922","whitsed01",1980,1,"SFN","NL",34,66,2,6,0,0,0,4,0,0,1,21,"0","0","9","0","1"
"923","whitter01",1980,1,"TOR","AL",106,295,23,70,12,2,6,34,1,3,22,30,"0","0","5","3","11"
"924","wihtosa01",1980,1,"CLE","AL",17,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"925","wilbote01",1980,1,"NYA","AL",8,8,2,2,0,0,0,1,0,0,0,1,"0","0","0","0","0"
"926","wilcomi01",1980,1,"DET","AL",33,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"927","wilforo01",1980,1,"MIN","AL",131,416,55,103,16,5,8,45,10,6,34,61,"3","3","11","2","8"
"928","willial03",1980,1,"MIN","AL",18,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"929","willimi01",1980,1,"TOR","AL",20,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"930","willsbu01",1980,1,"TEX","AL",146,578,102,152,31,5,5,58,34,9,51,71,"1","3","15","8","8"
"931","wilsomo01",1980,1,"NYN","NL",27,105,16,26,5,3,0,4,7,7,12,19,"0","0","2","0","0"
"932","wilsowi02",1980,1,"KCA","AL",161,705,133,230,28,15,3,49,79,10,28,81,"3","6","5","1","4"
"933","winfida01",1980,1,"SDN","NL",162,558,89,154,25,6,20,87,23,7,79,83,"14","2","0","4","13"
"934","wirthal01",1980,1,"OAK","AL",2,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"935","wiseri01",1980,1,"SDN","NL",28,58,1,8,2,0,0,4,0,0,2,21,"0","0","2","0","0"
"936","wockejo01",1980,1,"DET","AL",126,372,56,102,13,2,16,65,1,4,68,64,"4","3","0","1","7"
"937","wohlfji01",1980,1,"SFN","NL",91,193,17,54,6,4,1,24,1,4,13,23,"0","1","0","3","3"
"938","wolfela01",1980,1,"BOS","AL",18,23,3,3,1,0,1,4,0,0,0,5,"0","0","0","1","1"
"939","woodsal01",1980,1,"TOR","AL",109,373,54,112,18,2,15,47,4,4,37,35,"3","1","5","1","4"
"940","woodsga01",1980,1,"HOU","NL",19,53,8,20,5,0,2,15,1,0,2,9,"0","0","0","0","1"
"941","worthri01",1980,1,"CHA","AL",41,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"942","wynegbu01",1980,1,"MIN","AL",146,486,61,124,18,3,5,57,3,1,63,36,"6","2","7","6","9"
"943","yastrca01",1980,1,"BOS","AL",105,364,49,100,21,1,15,50,0,2,44,38,"5","0","1","3","9"
"944","yeagest01",1980,1,"LAN","NL",96,227,20,48,8,0,2,20,2,3,20,54,"6","0","0","1","7"
"945","yostne01",1980,1,"ML4","AL",15,31,0,5,0,0,0,0,0,0,0,6,"0","0","0","0","1"
"946","youngjo02",1980,1,"NYN","NL",146,514,58,142,26,2,8,69,14,11,52,69,"10","2","0","9","10"
"947","yountro01",1980,1,"ML4","AL",143,611,121,179,49,10,23,87,20,5,26,67,"1","1","6","3","8"
"948","zachrpa01",1980,1,"NYN","NL",28,46,0,2,0,0,0,1,0,0,2,21,"0","0","5","1","3"
"949","zahnge01",1980,1,"MIN","AL",38,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0"
"950","ziskri01",1980,1,"TEX","AL",135,448,48,130,17,1,19,77,0,2,39,72,"5","0","1","4","18"
